100006484,100004475
100027365,100028950
100043279,113469507
100072520,100483309
100081563,100350039
100081788,100350039
100092323,100489236
100095060,101041172
100105229,100042478
100110877,100482004
100124472,100123481
100129144,100477400
100140932,100482004
100153925,100658847
100166119,101041854
100167176,100504248
100177976,100153925
100212625,100566339
100224721,100621664
100227378,114169393
100227378,114169755
100239891,100464604
100248822,100248309
100248930,100244785
100249235,100244785
100277186,113559517
100279654,100840028
100282596,100053320
100286733,100284412
100288844,107476007
100292507,108270189
100298873,100441687
100300652,100523995
100301032,100523995
100301159,100523995
100307726,100307252
100320002,100316812
100341289,100489236
100343391,100446336
100371266,114071923
100391543,106362609
100397450,100256577
100438261,100437127
100439005,100435015
100440766,107482986
100440979,107483832
100451984,107476007
100452172,107476007
100458252,100477400
100461905,100462012
100462223,107480247
100463177,100462843
100472352,100472041
100477799,100042478
100477799,107484749
100477799,107484912
100482677,100482004
100490486,100489236
100493094,100492912
100501291,100500935
100501291,100502091
100501460,100500935
100501460,100502091
100501680,100500935
100501680,100502091
100501938,100500935
100501938,100502091
100521115,109114481
100527296,100530261
100530261,100529704
100530437,100529704
100530548,100529704
100534959,100528732
100541738,100540988
100541932,100540988
100542072,100540988
100542215,100540988
100542516,101029801
100549363,100551808
100557350,100464307
100563972,100464604
100564531,100482004
100567335,100483309
100575264,100571103
100575467,100571403
100575467,100572320
100575645,100572097
100575827,100571891
100575962,100571720
100576120,100576251
100610164,101106542
100610504,101106542
100610937,101106542
100619229,101106542
100619359,101106542
100619504,101106542
100627663,100628078
100660592,100834287
100660910,113527322
100663090,100701253
100670724,100671493
100678077,100672594
100678542,100186627
100679253,100672594
100717307,100672594
100730147,100884975
100730273,100884975
100730406,100884975
100730583,100884975
100750530,100801198
100805055,100489236
100814638,100448525
100816834,100315295
100833580,100834287
100836928,100832852
100838449,100832852
100839336,100836297
100846839,100847184
100861689,103667778
100886766,100886144
100891150,100886144
100892121,106689161
100892621,100887717
100894541,100886144
100894768,100894541
100896990,100896833
100898046,100897199
100920634,100918295
100923604,100918295
100955670,100975181
100962103,100897199
100966454,100975181
100976530,100974725
101038226,101037885
101038365,101037885
101055131,100101073
101087261,100489236
101096649,101099197
101097658,101096649
101107164,101092370
101114977,101114325
101115160,101114325
101175528,101173452
101177135,101176741
101200418,101198357
101200797,101198357
101201240,101198357
101234811,100886144
101239732,100975181
101248360,100509963
101258857,100489236
101261891,100489236
101262060,100491580
101267288,100464604
101267426,100479273
101271126,101309790
101271379,101309402
101272126,101304121
101272350,101308849
101272836,101314587
101273121,101314587
101273600,101314587
101273921,101314011
101274162,101314587
101274408,101313280
101274627,101308849
101274860,101313536
101275280,101313027
101275723,101308498
101275984,101304121
101276228,101304577
101276493,101309790
101276664,101314011
101277402,101304121
101277635,101308498
101277882,101304121
101278190,101304121
101278687,101314587
101278929,101304577
101279127,101307638
101279781,101314011
101280248,101306612
101280431,101314587
101280725,101314587
101281002,101314587
101281366,101312838
101281613,101304577
101281835,101304121
101282108,101304121
101282548,101314587
101282801,101304121
101283007,101309227
101283285,101308849
101283483,101308042
101284515,101314587
101284782,101308849
101284959,101314011
101285204,101304121
101285459,101314587
101285678,101309790
101286428,101304577
101286617,101314587
101287594,101305426
101287798,101311600
101288674,101311159
101289238,101308849
101289431,101306612
101289672,101309790
101289924,101314011
101290275,101314587
101290550,101310929
101290765,101304577
101291042,101306612
101291554,101314587
101292124,101309581
101292928,101304121
101293490,101314587
101295228,101311600
101295421,101310929
101295660,101289924
101295931,101314587
101296143,101314587
101296325,101311159
101296620,101304577
101296993,101304121
101297282,101314011
101297864,101314011
101298019,101314587
101298409,101302226
101298996,101314011
101299188,101314587
101300197,101308849
101300653,101310751
101301064,101314011
101301288,101304121
101301528,101308849
101301715,101314587
101301967,101308849
101302226,101304121
101302485,101308042
101302733,101304577
101302999,101314011
101303273,101314011
101303571,101314011
101303914,101309790
101305426,108731605
101307311,101310929
101328058,102405977
101328058,102414726
101328058,102419165
101328299,102432691
101332435,101332576
101460651,101392148
101460943,101357967
101460943,105465045
101461150,101927557
101461883,101464287
101463604,101463098
101464850,101464287
101465586,101465185
101465756,101465586
101467485,101463098
101468354,101873906
101468354,102399079
101468354,102506148
101475279,101475143
101475279,105318315
101475580,101475143
101475580,105318315
101475829,101475580
101757378,101757517
101760949,101505702
101794896,101792027
101897860,101792381
101897860,105566350
101897996,101505702
101898152,107659991
101898491,105245085
101898672,101505702
101899376,101848972
101899485,101855836
101899601,101858313
101899694,101861082
101900308,102154277
101900492,102005858
101900632,101898672
101900826,101900632
101900969,102157272
101901372,101864419
101901547,101901703
101902387,102131817
101902535,102377103
101902647,101902535
101903360,102468763
101903478,101896466
101903478,102349279
101903989,101786934
101904773,101328932
101904915,102377103
101905751,102514684
101906139,101770302
101906272,102162607
101906397,101665425
101906397,101770302
101906397,101943377
101906670,101665425
101907762,101770302
101908184,101912063
101921226,101921385
101924081,101921385
101977758,101977414
101999239,101386279
102154100,102319359
102154277,101505702
102154277,102141851
102154277,102162607
102154277,109562026
102154592,102162607
102154864,102191351
102155098,101505702
102156611,102373458
102156785,102156611
102157068,101505702
102159065,102157068
102159184,101977414
102160067,101474323
102160209,101474323
102160865,101474323
102161006,101505702
102161271,102065083
102161391,102326697
102161391,102432691
102161498,102086723
102161498,102432691
102161624,102160209
102161769,102377103
102193117,102192818
102319677,102319359
102324865,101908302
102325039,102319359
102325276,102514684
102325364,102514684
102372917,101865040
102373012,102406106
102373012,102414645
102373012,102419610
102402076,102401652
102402300,102401652
102402443,102401652
102402594,102401652
102418916,102419165
102442199,102398058
102442199,102414351
102442359,102159523
102442460,102159523
102442560,102085998
102442560,102123649
102442752,102467416
102443154,102442560
102443154,105574137
102455095,105546258
102455268,102455095
102455598,102506148
102455598,102507401
102464697,102161769
102464844,102464697
102464980,102161769
102465095,102161769
102465233,102377103
102465233,102405655
102465233,102414351
102465233,102432691
102465459,102373458
102465459,102466958
102465655,102465459
102465836,102373458
102465836,102467257
102466034,102159523
102466034,102474924
102466242,101505702
102466242,102159523
102466441,102159523
102466544,102377103
102466544,102467257
102466696,102467257
102466854,102159523
102466958,102159523
102466958,102159937
102467257,102159523
102467596,102159523
102467715,101476447
102467715,102064670
102468560,101630065
102468560,102514684
102468763,102514684
102469588,102514684
102470122,102514684
102470377,101505702
102470515,102162607
102470648,101505702
102470809,102303449
102470809,102305272
102470999,102467596
102471248,101898672
102471495,102154277
102514141,101908302
102514264,101505702
102588077,101985291
102588077,101989447
102588077,101993441
102668043,102455739
102668173,102162607
102672353,102672164
102672679,112417727
102672816,103406636
102673313,102694015
102673313,102961779
102677931,103930191
102678951,102679659
102680572,103472916
102680572,103619216
102682111,102980897
102683366,103773881
102686412,103326048
102687508,104207680
102688112,104600068
102688224,102961779
102688560,103796768
102690282,102689427
102690680,102695091
102690851,104480667
102691132,104534259
102691754,108213170
102692507,102965636
102692820,102965636
102694945,104018460
102696105,102695091
102697635,109077478
102699528,109048233
102699881,104426208
102702923,103275076
102704119,103031762
102708803,104024549
102708803,104050813
102708803,104323086
102712226,104537861
102713459,102703117
102715621,109185207
102716453,102916498
102717226,103280775
102717226,104501499
102717446,104335467
102717446,104548047
102718140,104067759
102718140,104479961
102718424,102916498
102728521,108910324
102728797,103388492
102729230,102729606
102730066,102946154
102730066,104410773
102732004,108819530
102734128,102690851
102734256,102733935
102734403,103031762
102736529,102735438
102736529,102736218
102736529,102901994
102737222,104554141
102737840,103295106
102740665,102741540
102741276,103277972
102741276,103281090
102741746,102865388
102741983,103423924
102744480,102967273
102744686,108411879
102745473,102690031
102745758,102883635
102746055,102745758
102749370,107970413
102753325,102753657
102754628,108917311
102756886,103840144
102758828,103295106
102759756,104411547
102761605,109004957
102761758,102961779
102764562,102961779
102764839,102961779
102767403,102767049
102767510,102767049
102767784,104583497
102768033,102971932
102768033,102974308
102768033,104550444
102770438,102974144
102770438,103005231
102771438,103825135
102772465,103396616
102773083,103150885
102774009,104512765
102779210,104481701
102780407,104445087
102783939,102785801
102784787,102966374
102787017,102791171
102787755,103423924
102791171,102780739
102792294,103447680
102792793,103125429
102793177,103540960
102793177,103894302
102793345,102746055
102793345,103537522
102793345,104278001
102793573,102793846
102794147,102794293
102798551,103472916
102800154,104024793
102801040,102802752
102801276,104478867
102801733,102886585
102801733,103641940
102801733,104538393
102802752,102783939
102804989,102865388
102808769,108952341
102810916,103264208
102811600,102810916
102813001,109113970
102813405,102802752
102814603,103482533
102815071,103390857
102815766,102689427
102815920,104201332
102816224,109135860
102820166,104118049
102821389,103518281
102821967,102824762
