200944022,4,201053828,2
200947680,1,202179501,1
200947680,2,202179501,1
200949749,1,200949889,1
200949889,1,200949749,1
200949889,1,201103724,1
200952006,3,201439891,1
200954556,1,200827309,1
200956454,1,202197640,8
200964479,2,202547838,1
200968184,2,200998530,1
200969657,2,201441539,1
200970243,11,201214794,4
200971905,1,201839438,2
200977616,1,200915018,4
200998530,1,200968184,2
200998530,1,202348812,1
200998530,1,202348812,2
201004526,1,201004663,1
201004663,1,201004526,1
201039370,4,202179501,1
201042422,1,201864606,1
201052437,1,201731563,1
201053828,2,200944022,4
201075360,1,201084045,1
201081176,2,201086459,1
201083898,1,201088514,2
201084045,1,201075360,1
201086459,1,201081176,2
201088514,2,201083898,1
201092746,2,201133623,3
201100371,1,200794133,1
201103724,1,200949889,1
201111038,2,200149403,3
201113439,6,200149403,3
201116231,0,200147635,0
201116393,1,202687605,1
201119003,2,202687605,3
201119003,4,202617408,1
201133033,1,201392596,1
201133033,1,201392596,2
201133623,3,201092746,2
201133899,6,202687605,3
201139040,1,201139390,1
201139390,1,201139040,1
201141530,1,200920551,1
201142049,2,200247103,1
201156413,1,202258264,1
201156413,2,202258264,1
201159300,4,201200618,4
201159815,3,201160888,1
201159815,8,201394891,1
201160888,1,201159815,3
201168667,1,201169871,1
201168667,1,201169974,1
201168667,1,201199335,1
201169871,1,201168667,1
201169871,2,201170315,1
201169974,1,201168667,1
201169974,2,201170315,1
201170315,1,201169871,2
201170315,1,201169974,2
201171984,1,201200618,3
201172332,1,201178234,2
201172332,1,201204994,7
201175354,2,201312361,1
201176230,1,201176396,2
201176396,2,201176230,1
201176396,3,201315470,1
201178234,2,201172332,1
201179611,1,202655932,3
201179611,2,200014735,1
201179802,1,202655932,3
201179802,2,200014735,1
201192356,1,202687605,1
201197471,4,200453467,1
201199335,1,201168667,1
201200618,3,201171984,1
201200618,4,201159300,4
201204994,5,202073479,1
201204994,7,201172332,1
201208838,1,201983716,1
201214794,4,200970243,11
201214794,4,201394891,2
201216829,1,201217350,1
201216829,1,201315031,5
201216829,1,201436911,1
201216829,1,201575341,2
201216829,1,202498233,1
201216829,1,202575545,3
201217350,1,201216829,1
201235302,2,201252288,1
201238333,1,201242872,4
201241204,1,201415000,4
201241204,1,201416742,1
201241204,1,201416742,2
201241204,1,201913971,5
201242183,1,201242872,2
201242183,2,201242872,5
201242183,2,201420359,2
201242872,2,201242183,1
201242872,4,201238333,1
201242872,5,201242183,2
201252288,1,201235302,2
201252288,1,201256577,4
201252288,1,201256577,5
201252288,1,201551500,2
201255535,1,202521921,3
201256577,4,201252288,1
201256577,5,201252288,1
201256888,1,201372011,2
201256888,2,201372011,2
201258531,1,202473085,6
201258531,2,201555301,1
201259164,2,201262022,1
201259737,1,201260071,1
201259737,1,201260655,2
201259737,1,201301854,2
201260071,1,201259737,1
201260655,2,201259737,1
201260866,3,201412877,1
201262022,1,201259164,2
201262022,3,201555301,1
201262022,4,201372423,1
201262255,4,201372011,1
201262255,5,201372011,1
201262992,1,201263249,2
201263249,2,201262992,1
201263582,1,200679364,2
201263582,4,200679364,1
201272085,1,202162464,2
201276818,1,201396854,1
201283946,1,201284214,1
201284214,1,201283946,1
201284214,2,201353131,1
201284745,1,201541851,2
201284745,2,201541851,7
201288043,1,201289516,1
201288043,1,201289516,2
201289516,1,201288043,1
201289516,2,201288043,1
201291758,1,200770675,1
201292858,1,202711395,2
201293025,1,202722040,1
201301854,2,201259737,1
201307376,2,201509775,3
201309513,1,202289507,1
201309513,1,202294934,1
201311041,2,201496967,1
201311803,1,201552501,1
201312361,1,201175354,2
201312361,1,201314921,1
201312361,1,201316583,2
201312361,3,201555301,1
201314921,1,201312361,1
201315031,5,201216829,1
201315470,1,201176396,3
201315470,1,202294934,2
201316583,2,201312361,1
201317100,1,201317398,1
201317398,1,201317100,1
201318273,3,202134989,1
201326622,1,201330264,2
201329815,1,201496398,1
201329815,2,201496398,1
201330264,2,201326622,1
201331195,3,201360132,1
201341976,2,202176978,1
201342965,1,200717446,2
201347791,2,201350360,5
201347791,2,201589983,4
201350360,5,201347791,2
201350360,7,201350856,1
201350856,1,201350360,7
201350856,1,201351134,1
201351134,1,201350856,1
201351812,1,201352000,1
201352000,1,201351812,1
201352000,2,201450487,1
201353131,1,201284214,2
201353131,1,201378302,2
201353131,1,201470687,2
201353131,1,201508789,4
201353852,2,201450719,1
201353852,4,201450719,1
201355699,2,201519166,2
201358609,1,201496398,1
201360132,1,201331195,3
201360534,1,200717446,3
201363274,1,201363418,1
201363418,1,201363274,1
201363418,2,201381221,1
201366351,1,201496967,1
201368252,1,201369129,1
201369129,1,201368252,1
201372011,1,201262255,4
201372011,1,201262255,5
201372011,1,201564843,2
201372011,1,201564843,3
201372011,2,201256888,1
201372011,2,201256888,2
201372011,2,201555172,3
201372423,1,200645135,3
201372423,1,201262022,4
201372423,1,201563766,2
201372423,1,201661660,4
201372423,1,201661660,5
201372423,2,201568966,1
201373226,1,201374316,1
201373226,1,201589659,1
201373226,1,201589659,2
201373226,1,202406951,5
201374316,1,201373226,1
201375221,1,202406951,4
201378302,2,201353131,1
201378302,3,201450487,1
201381221,1,201363418,2
201381221,1,202032840,4
201381221,1,202064069,3
201381221,1,202081395,2
201383303,1,201980103,3
201384737,1,200600349,5
201384737,1,200679463,2
201384737,1,201595377,4
201384737,1,201960966,1
201384737,1,202111702,1
201384737,1,202122438,2
201384737,3,200679122,1
201392596,1,201133033,1
201392596,2,201133033,1
201394460,2,201394600,1
201394600,1,201394460,2
201394891,1,201159815,8
201394891,1,201395572,1
201394891,1,201395572,2
201394891,1,201551500,5
201394891,2,201214794,4
201395572,1,201394891,1
201395572,2,201394891,1
201396854,1,201276818,1
201412877,1,201260866,3
201415000,4,201241204,1
201416742,1,201241204,1
201416742,2,201241204,1
201420359,2,201242183,2
201420522,2,201669897,1
201436911,1,201216829,1
201439891,1,200952006,3
201441539,1,200969657,2
201441809,1,202002825,1
201442364,3,202309628,1
201442758,1,200746558,1
201448375,2,201448551,1
201448551,1,201448375,2
201450487,1,201352000,2
201450487,1,201378302,3
201450487,1,201679675,2
201450719,1,201353852,2
201450719,1,201353852,4
201450719,1,201451646,1
201450719,1,201456329,3
201450719,1,201507886,3
201450719,1,201595377,3
201450719,1,201665698,7
201451646,1,201450719,1
201452389,1,200806138,2
201456044,1,202683607,6
201456329,3,201450719,1
201460583,2,201993887,1
201462658,2,200679463,1
201466149,3,200278705,1
201466592,2,201496967,2
201470687,2,201353131,1
201471892,3,201547474,1
201472399,2,200754499,1
201476839,3,201496967,6
201476839,4,201496967,2
201486416,2,201958868,1
201488777,1,202296219,3
201492094,3,201496967,2
201496398,1,200021058,5
201496398,1,200021058,6
201496398,1,200214220,3
201496398,1,200486949,6
201496398,1,201329815,1
201496398,1,201329815,2
201496398,1,201358609,1
201496398,1,201571845,2
201496398,1,201794768,4
201496398,1,201804404,5
201496398,1,201823354,2
201496398,1,202766453,2
201496967,1,200744289,5
201496967,1,201311041,2
201496967,1,201366351,1
201496967,1,201547474,2
201496967,1,201573231,2
201496967,1,201660471,3
201496967,1,201985050,2
201496967,1,202500005,9
201496967,1,202648898,4
201496967,1,202648898,10
201496967,1,202708534,3
201496967,2,201466592,2
201496967,2,201476839,4
201496967,2,201492094,3
201496967,2,201660471,4
201496967,2,201665137,4
201496967,2,201983255,3
201496967,2,202579184,2
201496967,2,202584093,4
201496967,2,202708534,1
201496967,6,201476839,3
201506036,1,201506930,3
201506036,2,201506930,1
201506036,3,201506930,2
201506584,1,202285938,6
201506930,1,201506036,2
201506930,2,201506036,3
201506930,3,201506036,1
201507886,3,201450719,1
201507886,5,201541851,7
201508789,4,201353131,1
201509775,3,201307376,2
201513031,2,200138328,2
201513208,3,200138328,2
201519166,2,201355699,2
201519166,3,200607866,3
201525056,2,200436641,2
201525056,3,200436641,1
201527311,2,202011694,1
201530857,3,202719247,1
201541851,2,201284745,1
201541851,7,201284745,2
201541851,7,201507886,5
201545905,1,200672097,1
201545905,1,201988916,1
201547474,1,201471892,3
201547474,1,202270824,2
201547474,1,202310836,4
201547474,2,201496967,1
201547474,3,202669721,1
201548665,1,201592928,2
201548665,1,202669721,2
201548893,1,201987278,5
201551500,2,201252288,1
201551500,5,201394891,1
201552501,1,201311803,1
201552501,2,201555301,1
201555172,3,201372011,2
201555301,1,201258531,2
201555301,1,201262022,3
201555301,1,201312361,3
201555301,1,201552501,2
201555301,1,201556769,1
201555301,1,201557581,1
201556769,1,201555301,1
201557581,1,201555301,1
201563766,2,201372423,1
201564843,2,201372011,1
201564843,3,201372011,1
201568966,1,201372423,2
201571845,2,201496398,1
201573231,2,201496967,1
201575341,2,201216829,1
201576346,1,200848023,2
201576346,1,201576722,2
201576346,1,201665698,5
201576722,2,201576346,1
201589199,1,200713544,3
201589659,1,201373226,1
201589659,2,201373226,1
201589983,4,201347791,2
201591414,3,202324804,1
201591414,3,202325058,1
201592928,1,202042202,1
201592928,2,201548665,1
201592928,3,202042202,1
201595377,3,201450719,1
201595377,4,201384737,1
201597899,4,202593331,3
201620211,1,201622744,4
201620211,1,201637966,4
201622744,4,201620211,1
201631641,1,202633747,1
201632781,1,201633150,9
201632781,1,201647592,2
201632781,1,202528530,3
201633150,9,201632781,1
201633150,11,200794133,1
201634074,5,201858118,1
201637684,1,200630153,1
201637684,3,201641175,1
201637966,3,202583006,5
201637966,4,201620211,1
201641175,1,201637684,3
201647199,5,200299677,1
201647592,2,201632781,1
201648963,2,202430309,1
201650408,3,200794133,1
201654652,1,202183962,1
201655681,1,202669418,3
201660471,3,201496967,1
201660471,4,201496967,2
201661660,4,201372423,1
201661660,5,201372423,1
201665137,4,201496967,2
201665698,5,201576346,1
201665698,7,201450719,1
201669897,1,201420522,2
201679675,2,201450487,1
201686477,1,202152539,2
201686477,1,202521921,1
201694711,1,200708633,3
201699462,2,200453467,1
201702148,1,201758384,1
201731563,1,201052437,1
201758384,1,201702148,1
201764964,2,201774723,2
201765558,5,202591135,3
201766953,1,200520136,1
201774723,2,201764964,2
201775456,1,201825946,1
201780135,1,201826886,1
201783082,1,201789567,5
201783082,1,201789567,7
201789567,5,201783082,1
201789567,7,201783082,1
201794768,4,201496398,1
201804404,5,201496398,1
201812593,1,200145958,2
201823354,2,201496398,1
201825946,1,201775456,1
201826886,1,201780135,1
201826886,1,202555993,1
201831687,1,200102728,2
201831687,2,200102728,5
201831800,2,202134989,1
201835473,1,201852407,1
201838155,1,201852407,4
201839438,2,200783045,2
201839438,2,200971905,1
201839438,2,201925957,4
201839438,2,201972576,5
201839438,2,201974660,2
201839438,2,201974840,3
201839438,2,201993887,3
201839438,2,201993887,4
201839438,2,201996535,6
201839438,2,202055618,5
201839438,2,202076777,7
201839438,2,202077642,6
201839438,2,202673617,1
201839438,3,201860197,1
201839438,3,201996535,4
201839438,3,201998474,8
201852407,1,201835473,1
201852407,4,201838155,1
201853188,1,201974362,2
201853188,1,201994295,2
201853188,1,202529837,3
201853188,1,202626004,4
201853188,1,202673478,1
201853188,1,202722040,3
201856668,1,202682306,2
201858118,1,201634074,5
201859968,1,202020375,7
201860197,1,201839438,3
201864093,1,201864471,1
201864471,1,201864093,1
201864606,1,201042422,1
201870178,1,201871802,1
201870178,1,201970713,2
201871802,1,201870178,1
201873556,1,202528247,4
201873556,2,202528247,5
201874268,2,200619747,2
201875972,2,202017692,1
201875972,2,202060390,3
201878417,1,202629427,1
201887709,11,201930264,1
201890481,2,201992900,2
201890481,2,202076777,8
201891569,1,202076777,5
201892288,1,202080274,2
201892288,2,202076777,6
201898513,1,202528247,1
201903255,1,202000606,2
201908923,1,201914958,2
201908923,1,201914958,3
201911251,1,200899077,2
201911251,1,202008542,2
201911251,1,202038145,3
201913390,3,202042202,3
201913971,2,202042202,3
201913971,5,201241204,1
201914958,2,201908923,1
201914958,3,201908923,1
201915881,1,202080274,3
201915881,1,202080274,5
201916152,5,202054081,1
201919358,5,202054081,1
201923384,1,201996535,5
201924041,1,201924213,1
201924041,1,201924587,1
201924213,1,201924041,1
201924587,1,201924041,1
201925957,1,201927367,6
201925957,1,201982590,2
201925957,4,201839438,2
201927367,1,201970868,1
201927367,5,201967949,1
201927367,6,201925957,1
201930264,1,201887709,11
201930264,1,202079296,6
201932791,1,202020253,1
201954657,2,201958986,3
201954657,2,201959367,2
201955339,1,202407967,7
201955339,1,202471362,3
201958868,1,201486416,2
201958986,3,201954657,2
201959367,2,201954657,2
201960966,1,201384737,1
201967949,1,201927367,5
201967949,2,202680375,1
201970713,2,201870178,1
201970868,1,201927367,1
201970868,2,200618188,4
201972576,1,201994295,3
201972576,5,201839438,2
201974362,2,201853188,1
201974660,2,201839438,2
201974840,2,201993067,2
201974840,3,201839438,2
201977139,5,202081903,1
201978076,2,201980103,2
201978076,5,202081903,1
201980103,2,201978076,2
201980103,3,201383303,1
201982590,2,201925957,1
201983255,3,201496967,2
201983716,1,201208838,1
201985050,2,201496967,1
201985050,3,202081903,1
201987278,5,201548893,1
201988916,1,201545905,1
201992900,2,201890481,2
201993067,2,201974840,2
201993887,1,201460583,2
201993887,3,201839438,2
201993887,4,201839438,2
201994295,2,201853188,1
201994295,3,201972576,1
201996535,4,201839438,3
201996535,5,201923384,1
201996535,6,201839438,2
201997581,2,202412046,4
201997958,2,202081903,1
201998320,2,200299337,1
201998474,8,201839438,3
202000606,1,200782236,6
202000606,2,201903255,1
202001151,1,202001408,1
202001151,1,202001712,1
202001151,1,202001712,2
202001151,1,202001712,3
202001408,1,202001151,1
202001712,1,202001151,1
202001712,2,202001151,1
202001712,3,202001151,1
202001894,0,200147635,0
202002825,1,201441809,1
202005890,1,202006752,1
202005890,5,202030876,1
202006752,1,202005890,1
202006752,2,202060895,1
202006752,4,202060895,1
202006752,6,202060895,1
202008542,2,201911251,1
202008715,2,202065423,5
202011694,1,201527311,2
202017692,1,201875972,2
202018017,2,202350643,3
202020253,1,201932791,1
202020375,1,202217428,1
202020375,7,201859968,1
202021789,1,202076429,1
202022376,1,202023568,1
202023568,1,202022376,1
202030876,1,202005890,5
202032840,4,201381221,1
202038145,3,201911251,1
202042202,1,201592928,1
202042202,1,201592928,3
202042202,3,201913390,3
202042202,3,201913971,2
202044118,1,202067538,2
202048992,1,202682306,3
202054081,1,200618188,2
202054081,1,201916152,5
202054081,1,201919358,5
202055618,5,201839438,2
202059191,2,200433525,1
202059573,2,200439133,2
202060390,2,202060895,1
202060390,3,201875972,2
202060895,1,202006752,2
202060895,1,202006752,4
202060895,1,202006752,6
202060895,1,202060390,2
202062514,1,202646310,2
202062918,5,200439133,2
202064069,3,201381221,1
202065423,5,202008715,2
202066560,2,200911087,1
202067538,2,202044118,1
202070867,1,202076087,4
202070867,2,202640648,2
202073479,1,201204994,5
202076087,4,202070867,1
202076429,1,202021789,1
202076777,4,202080527,1
202076777,5,201891569,1
202076777,6,201892288,2
202076777,7,201839438,2
202076777,8,201890481,2
202077642,6,201839438,2
202079296,6,201930264,1
202080274,1,202080527,1
202080274,2,201892288,1
202080274,3,201915881,1
202080274,5,201915881,1
202080527,1,202076777,4
202080527,1,202080274,1
202081395,2,201381221,1
202081903,1,201977139,5
202081903,1,201978076,5
202081903,1,201985050,3
202081903,1,201997958,2
202081903,1,202161530,2
202081903,1,202161530,3
202111702,1,201384737,1
202122438,2,201384737,1
202126987,1,200010428,1
202128137,1,202130487,2
202128571,2,202130487,1
202128571,2,202130487,3
202129497,1,202129925,1
202129688,1,202129925,2
202129925,1,202129497,1
202129925,2,202129688,1
202129925,4,202173563,4
202130487,1,202128571,2
202130487,2,202128137,1
202130487,3,202128571,2
202133118,2,202134989,1
202134989,1,200663742,3
202134989,1,200698180,2
202134989,1,200878614,3
202134989,1,201318273,3
202134989,1,201831800,2
202134989,1,202133118,2
202134989,1,202136564,1
202134989,1,202136728,1
202134989,1,202171879,1
202136564,1,202134989,1
202136728,1,202134989,1
202141597,1,202146446,3
202146446,3,202141597,1
202152539,2,201686477,1
202152539,4,200462448,1
202157817,1,200320015,1
202161530,2,202081903,1
202161530,3,202081903,1
202162464,2,201272085,1
202171879,1,202134989,1
202173563,4,202129925,4
202174335,1,202194160,1
202176978,1,201341976,2
202179501,1,200947680,1
202179501,1,200947680,2
202179501,1,201039370,4
202180305,1,202185344,1
202183962,1,201654652,1
202185344,1,202180305,1
202186788,1,200782236,1
202194160,1,202174335,1
202197640,8,200956454,1
202204104,1,202289796,4
202204855,1,200005815,1
202204855,3,200101710,1
202206426,3,202235554,2
202207166,1,202218472,2
202207166,1,202288169,3
202210054,1,202210669,1
202210054,1,202316367,3
202210054,1,202498233,1
202210669,1,202210054,1
202211988,1,202279144,2
202211988,1,202279144,3
202211988,1,202328282,2
202212900,1,202316367,3
202213685,3,202214281,2
202214281,2,202213685,3
202214281,3,202223225,1
202217428,1,202020375,1
202218472,2,202207166,1
202220288,1,202256551,1
202221342,2,202240906,2
202223225,1,202214281,3
202235029,1,202235554,1
202235397,1,202235554,2
202235554,1,200744289,2
202235554,1,202235029,1
202235554,1,202301114,4
202235554,1,202595169,2
202235554,2,202206426,3
202235554,2,202235397,1
202235554,2,202298282,1
202240906,2,202221342,2
202240906,2,202306786,2
202240906,2,202351720,4
202240906,2,202663091,1
202249738,1,202265169,1
202249738,1,202299397,9
202256551,1,202220288,1
202256551,1,202261661,2
202256551,1,202289648,2
202256551,1,202306463,2
202256551,1,202357015,2
202258264,1,201156413,1
202258264,1,201156413,2
202261162,1,202284358,1
202261661,2,202256551,1
202265169,1,202249738,1
202270824,2,201547474,1
202279144,2,202211988,1
202279144,3,202211988,1
202284358,1,202261162,1
202285938,2,202311067,1
202285938,6,201506584,1
202288169,3,202207166,1
202289507,1,201309513,1
202289648,2,202256551,1
202289796,4,202204104,1
202294934,1,201309513,1
202294934,2,201315470,1
202296219,3,201488777,1
202298282,1,202235554,2
202299397,9,202249738,1
202301114,4,202235554,1
202306463,2,202256551,1
202306786,2,202240906,2
202309628,1,201442364,3
202310836,4,201547474,1
202310836,5,202311067,1
202311067,1,202285938,2
202311067,1,202310836,5
202316367,3,202210054,1
202316367,3,202212900,1
202324804,1,201591414,3
202325058,1,201591414,3
202328282,2,202211988,1
202348812,1,200998530,1
202348812,2,200998530,1
202350643,3,202018017,2
202351720,4,202240906,2
202355171,1,202635337,2
202357015,2,202256551,1
202372362,1,202381520,3
202372362,1,202523321,1
202372362,1,202542223,2
202381520,3,202372362,1
202389828,2,200754499,1
202389828,3,200754499,1
202390082,1,202492311,3
202404473,2,202488014,5
202405779,1,202466737,1
202406951,4,201375221,1
202406951,5,201373226,1
202407967,7,201955339,1
202412046,4,201997581,2
202430309,1,201648963,2
202454205,2,202687605,1
202466737,1,202405779,1
202466737,1,202479111,5
202471362,3,201955339,1
202473085,6,201258531,1
202479111,5,202466737,1
202488014,5,202404473,2
202492311,1,200754499,1
202492311,3,202390082,1
202498233,1,201216829,1
202498233,1,202210054,1
202500005,9,201496967,1
202502037,1,202687605,1
202521921,1,201686477,1
202521921,3,201255535,1
202521921,4,200311895,3
202521921,5,202522103,1
202522103,1,202521921,5
202523321,1,202372362,1
202525657,2,202678329,1
202528247,1,201898513,1
202528247,4,201873556,1
202528247,5,201873556,2
202528530,3,201632781,1
202529837,3,201853188,1
202535669,0,200147635,0
202535833,1,202537291,4
202537291,4,202535833,1
202539728,6,202539973,1
202539973,1,202539728,6
202542223,2,202372362,1
202543308,0,200147635,0
202543478,1,202563998,6
202545454,3,200135665,1
202546044,1,200231172,1
202547838,1,200964479,2
202555993,1,201826886,1
202563998,6,202543478,1
202575545,3,201216829,1
202575977,1,202577166,1
202577166,1,202575977,1
202579184,2,201496967,2
202583006,5,201637966,3
202584093,4,201496967,2
202591135,3,201765558,5
202593331,3,201597899,4
202595169,2,202235554,1
202617408,1,201119003,4
202617408,1,202644714,1
202617408,1,202679754,2
202617408,1,202680375,4
202617408,1,202705339,2
202617408,1,202732260,1
202623851,1,202666897,5
202624202,8,202687605,3
202626004,4,201853188,1
202629275,1,202629427,2
202629427,1,201878417,1
202629427,2,202629275,1
202633747,1,201631641,1
202635337,2,202355171,1
202635471,2,200717773,1
202640648,2,202070867,2
202644714,1,202617408,1
202646310,1,200706015,2
202646310,2,202062514,1
202648898,4,201496967,1
202648898,10,201496967,1
202651091,3,200642490,1
202651923,2,202684473,1
202654741,3,202657519,1
202655932,3,201179611,1
202655932,3,201179802,1
202657519,1,202654741,3
202663091,1,202240906,2
202666520,3,202666897,3
202666897,2,200624823,2
202666897,3,202666520,3
202666897,5,202623851,1
202669418,3,201655681,1
202669721,1,201547474,3
202669721,2,201548665,1
202673478,1,201853188,1
202673617,1,201839438,2
202678329,1,202525657,2
202678329,5,200417630,1
202678329,6,200417630,1
202678329,7,200417630,1
202679754,2,202617408,1
202680375,1,201967949,2
202680375,4,202617408,1
202682306,1,200315073,1
202682306,2,201856668,1
202682306,3,202048992,1
202683607,6,201456044,1
202684473,1,202651923,2
202684822,2,202710209,1
202685340,3,202687605,1
202687605,1,200236768,2
202687605,1,200496744,3
202687605,1,200813382,1
202687605,1,201116393,1
202687605,1,201192356,1
202687605,1,202454205,2
202687605,1,202502037,1
202687605,1,202685340,3
202687605,3,200460731,3
202687605,3,201119003,2
202687605,3,201133899,6
202687605,3,202624202,8
202687605,3,202688247,1
202688247,1,202687605,3
202689494,1,200393662,2
202691488,1,202695935,3
202691488,1,202696141,1
202691488,2,202691775,5
202691775,1,202709399,2
202691775,5,202691488,2
202695935,3,202691488,1
202696141,1,202691488,1
202705339,2,202617408,1
202708534,1,201496967,2
202708534,3,201496967,1
202709399,2,202691775,1
202709812,1,202716547,2
202710209,1,202684822,2
202711395,2,201292858,1
202716547,2,202709812,1
202719247,1,201530857,3
202720849,1,202721798,2
202721154,1,202721798,1
202721798,1,202721154,1
202721798,2,202720849,1
202722040,1,201293025,1
202722040,3,201853188,1
202723706,3,200299677,1
202732260,1,202617408,1
202766453,2,201496398,1
202768764,2,202768939,2
202768764,3,202770396,1
202768939,2,202768764,2
202770396,1,202768764,3
202776675,2,202776978,2
202776675,2,202776978,3
202776978,2,202776675,2
202776978,3,202776675,2
300004412,0,301445077,0
300009065,0,301302836,0
