100276416,0,106086963,0,t
100277186,0,106086963,0,t
100286956,0,100529704,0,t
100287204,0,100429255,0,t
100287204,0,100446787,0,t
100291848,0,108215965,0,t
100293230,0,108879115,0,r
100294261,0,108849996,0,r
100295421,0,100482004,0,t
100296248,0,100450502,0,t
100297089,0,102694015,0,t
100304123,0,102689427,0,t
100304123,0,108215965,0,t
100305677,0,108215965,0,t
100306345,0,102689427,0,t
100308002,0,100315295,0,t
100308140,0,108879115,0,r
100310732,0,109212308,0,r
100311342,0,109021852,0,r
100321110,0,100015568,0,t
100324088,0,107089193,0,u
100324358,0,106052606,0,t
100327635,0,100326611,0,t
100332357,0,108215965,0,t
100333863,0,106090110,0,t
100334029,0,106090110,0,t
100335000,0,114069684,0,t
100338036,0,104201332,0,t
100340733,0,111470244,0,t
100341488,0,100489236,0,t
100344556,0,100529704,0,t
100344720,0,100524569,0,t
100345247,0,100905257,0,t
100352160,0,100315295,0,t
100356078,0,100975181,0,t
100361867,0,107171981,0,u
100362018,0,113330021,0,t
100362285,0,108458195,0,t
100366155,0,111470244,0,t
100369747,0,102689427,0,t
100370610,0,106090110,0,t
100375485,0,100905257,0,t
100385137,0,106273220,0,t
100385318,0,106287350,0,t
100399838,0,106085077,0,t
100410032,0,101096649,0,t
100415192,0,106145709,0,t
100417001,0,106306016,0,u
100417001,0,107087487,0,u
100417422,0,106244979,0,t
100421490,0,105955536,0,t
100436718,0,100434742,0,t
100449217,0,108941623,0,r
100451852,0,108879115,0,r
100457223,0,100456623,0,t
100458252,0,106306016,0,u
100458406,0,100456623,0,t
100458914,0,100504248,0,t
100459118,0,100504248,0,t
100459310,0,100470726,0,t
100459480,0,100472688,0,t
100462463,0,108215965,0,t
100462672,0,108910324,0,r
100471629,0,100469555,0,t
100472041,0,108879115,0,r
100472352,0,100472041,0,t
100472512,0,100472688,0,t
100479658,0,100479273,0,t
100479658,0,100482004,0,t
100479866,0,100482004,0,t
100480745,0,108879115,0,r
100483903,0,100483309,0,t
100495417,0,106963829,0,t
100500274,2,106864792,1,u
100502490,0,108879115,0,r
100503172,0,106864792,0,u
100505336,0,108941623,0,r
100505855,0,108879115,0,r
100505986,0,108879115,0,r
100506249,0,106864792,0,u
100506626,0,106864792,0,u
100506737,0,108941623,0,r
100506882,0,108879115,0,r
100509351,0,108879115,0,r
100509811,0,106306016,0,u
100509963,0,106306016,0,u
100510717,0,106159692,0,t
100511061,0,106306016,0,u
100511933,0,108879115,0,r
100513362,0,100288844,0,t
100514262,0,106963829,0,t
100514608,0,106963829,0,t
100515669,0,108879115,0,r
100516802,0,108215965,0,t
100518287,0,100546538,0,t
100518620,0,106979499,0,t
100519359,0,108784821,0,r
100519826,0,106306016,0,u
100521936,0,107034009,0,t
100523026,0,108215965,0,t
100523792,0,108458195,0,t
100530138,0,100529704,0,t
100531423,0,108949695,0,r
100535189,0,100529704,0,t
100535381,0,100529704,0,t
100535517,0,100529704,0,t
100539913,0,108879115,0,r
100543878,0,109067337,0,r
100544270,0,100546538,0,t
100544270,0,107034009,0,t
100551279,0,108879115,0,r
100551582,0,106963829,0,t
100552751,0,106306016,0,u
100558456,0,100470726,0,t
100559045,0,100464604,0,t
100559045,0,100472688,0,t
100559045,0,100482004,0,t
100559218,0,100464604,0,t
100559433,0,100464604,0,t
100559667,0,100470726,0,t
100559920,0,100470726,0,t
100560366,0,100470726,0,t
100560592,0,100470726,0,t
100560761,0,100470726,0,t
100560953,0,100470726,0,t
100561330,0,100470726,0,t
100561566,0,100470726,0,t
100561903,0,100470726,0,t
100562115,0,100470726,0,t
100563022,0,100470726,0,t
100563680,0,100470726,0,t
100563860,0,100470726,0,t
100565214,0,100472688,0,t
100566339,0,100524569,0,t
100566846,0,100480898,0,t
100566846,0,100481519,0,t
100566846,0,100483309,0,t
100568081,0,100480898,0,t
100568081,0,100483309,0,t
100568455,0,100480898,0,t
100568455,0,100481519,0,t
100568455,0,100483309,0,t
100568722,0,100480898,0,t
100568722,0,100481519,0,t
100568722,0,100483309,0,t
100569467,0,100480898,0,t
100569467,0,100481519,0,t
100569467,0,100483309,0,t
100569850,0,100480898,0,t
100569850,0,100481519,0,t
100569850,0,100483309,0,t
100574305,0,100465962,0,t
100574567,0,100465962,0,t
100576694,0,108879115,0,r
100578394,0,106306016,0,u
100580238,0,108215965,0,t
100580601,0,106547026,0,t
100581227,0,107089193,0,u
100581602,0,107120141,0,u
100584126,0,107089193,0,u
100586211,0,106306016,0,u
100586847,0,108879115,0,r
100594334,0,108879115,0,r
100608657,0,103410635,0,t
100611860,0,106376048,0,t
100612411,0,108458195,0,t
100612720,0,100884975,0,t
100613259,0,106157599,0,t
100613447,0,106052606,0,t
100615260,0,106191860,0,t
100617638,0,107106330,0,u
100618047,0,106138021,0,t
100620382,0,108879115,0,r
100621794,0,100905257,0,t
100625525,0,106963829,0,t
100628677,0,106306016,0,u
100633347,0,108458195,0,t
100633774,0,100613447,0,t
100638388,0,108879115,0,r
100647575,0,106052606,0,t
100647747,0,106052606,0,t
100650333,0,104330164,0,t
100650509,0,104330164,0,t
100655054,0,100182630,0,t
100662334,0,106052606,0,t
100672594,0,106073138,0,t
100675805,0,106064231,0,t
100696701,0,106052606,0,t
100699257,0,106052606,0,t
100699257,0,115284095,0,t
100701674,0,100017402,0,t
100706833,0,106052606,0,t
100711408,0,108740839,0,r
100711591,0,108740839,0,r
100711591,0,108941623,0,r
100723730,0,100524569,0,t
100727026,0,100470726,0,t
100727351,0,100470726,0,t
100732006,0,108215965,0,t
100735181,0,108458195,0,t
100737517,0,108458195,0,t
100740930,0,108458195,0,t
100741148,0,108458195,0,t
100741346,0,108458195,0,t
100741640,0,108458195,0,t
100741907,0,108458195,0,t
100745302,0,101127115,0,t
100755316,0,107120141,0,u
100764485,0,100761047,0,t
100764635,0,100761047,0,t
100764983,0,100761047,0,t
100765140,0,100761047,0,t
100765384,0,100761047,0,t
100765611,0,100761047,0,t
100765789,0,100761047,0,t
100765941,0,100761047,0,t
100766244,0,100761047,0,t
100766434,0,100761047,0,t
100766546,0,100761047,0,t
100766696,0,108458195,0,t
100766841,0,108458195,0,t
100767144,0,108458195,0,t
100767761,0,106551169,0,t
100770890,0,108471202,0,t
100771184,0,106244979,0,t
100772486,0,100524569,0,t
100772687,0,100524569,0,t
100772845,0,100482004,0,t
100773515,0,108458195,0,t
100774039,0,108458195,0,t
100774302,0,108458195,0,t
100775604,0,108458195,0,t
100776003,0,106244979,0,t
100777199,0,108458195,0,t
100781071,0,106730109,0,u
100782269,0,107171981,0,u
100782269,0,108879115,0,r
100784581,0,108733223,0,r
100784581,0,108920762,0,r
100784717,0,107171981,0,u
100786588,0,107171981,0,u
100796822,0,108879115,0,r
100799129,0,107089193,0,u
100801782,0,106306016,0,u
100804446,0,107089193,0,u
100804869,0,100495779,0,t
100806369,0,106134474,0,t
100807736,0,105670377,0,t
100811363,0,100524569,0,t
100811547,0,108458195,0,t
100811687,0,108458195,0,t
100811895,0,108458195,0,t
100812697,0,107171981,0,u
100815232,0,100448525,0,t
100819168,0,108879115,0,r
100819831,0,108215965,0,t
100822956,0,108215965,0,t
100827612,0,108941623,0,r
100827874,0,108941623,0,r
100828058,0,108941623,0,r
100831579,0,108215965,0,t
100832109,0,106090110,0,t
100847651,0,107139048,0,u
100847651,0,107171981,0,u
100852055,0,106085077,0,t
100856023,0,107089193,0,u
100856023,0,108879115,0,r
100856930,0,107171981,0,u
100857822,0,107171981,0,u
100860015,5,107089193,1,u
100860015,6,107089193,1,u
100860420,0,108879115,0,r
100862112,0,101351171,0,t
100862112,0,113013628,0,t
100870938,0,106022075,0,t
100871261,0,106009822,0,t
100877349,0,108215965,0,t
100883723,0,107171981,0,u
100883723,0,108879115,0,r
100896057,0,108215965,0,t
100896833,0,108215965,0,t
100897199,0,108215965,0,t
100897378,0,108215965,0,t
100898046,0,108215965,0,t
100898224,0,108215965,0,t
100898386,0,107171981,0,u
100898386,0,108215965,0,t
100898386,0,108879115,0,r
100898530,0,106145709,0,t
100898724,0,106905814,0,t
100899687,0,108879115,0,r
100899825,0,100470726,0,t
100902781,0,106052606,0,t
100905007,0,106071957,0,t
100915536,0,106158935,0,t
100917553,0,100918295,0,t
100922324,0,106047178,0,t
100936820,0,106306016,0,u
100938272,0,108941623,0,r
100942033,0,107034009,0,t
100945003,0,106073138,0,t
100945416,0,114069684,0,t
100946781,0,106052606,0,t
100955074,0,108215965,0,t
100955670,0,108215965,0,t
100956197,0,108215965,0,t
100956422,0,108215965,0,t
100956862,0,108215965,0,t
100957171,0,108215965,0,t
100957676,0,108215965,0,t
100957917,0,108215965,0,t
100958098,0,108215965,0,t
100961756,0,106306016,0,u
100962103,0,108215965,0,t
100966216,0,108891234,0,r
100966454,0,108215965,0,t
100970259,0,108215965,0,t
100970583,0,108215965,0,t
100972749,0,108215965,0,t
100973413,0,108215965,0,t
100973567,0,108215965,0,t
100974725,0,108215965,0,t
100975181,0,108215965,0,t
100976530,0,108215965,0,t
100977867,0,108215965,0,t
100978171,0,100470726,0,t
100978356,0,100470726,0,t
100978784,0,108215965,0,t
100981828,0,100761047,0,t
100982480,0,100761047,0,t
100982990,0,108215965,0,t
100983266,0,108215965,0,t
100986068,0,108215965,0,t
100988007,0,108879115,0,r
100988361,0,100761047,0,t
100990263,0,108208631,0,t
100995873,0,107171981,0,u
101001530,0,107034009,0,t
101006717,0,106282431,0,t
101014067,0,108215965,0,t
101020893,0,106065477,0,t
101022059,0,106287933,0,t
101022059,3,108879115,4,r
101025184,0,108458195,0,t
101026585,0,106085077,0,t
101027620,0,108458195,0,t
101027962,0,108458195,0,t
101029173,0,108941623,0,r
101029604,0,108824749,0,r
101029604,0,115277950,0,t
101030323,0,108215965,0,t
101031703,0,105955536,0,t
101032184,0,106306016,0,u
101035746,0,101034400,0,t
101035746,0,108100476,0,t
101035935,0,108100476,0,t
101036109,0,108100476,0,t
101036717,0,108100476,0,t
101037699,0,106243034,0,t
101041339,0,108100476,0,t
101042160,0,108100476,0,t
101042422,0,108100476,0,t
101042422,0,108103322,0,t
101042678,0,105955536,0,t
101044274,0,108100476,0,t
101044274,0,108104536,0,t
101044796,0,106306016,0,u
101045030,0,106246956,0,t
101045221,0,108100476,0,t
101045365,0,106306016,0,u
101045365,0,108100476,0,t
101055328,0,106014015,0,t
101057612,0,106306016,0,u
101062454,0,106171939,0,t
101066682,0,108879115,0,r
101069936,0,108458195,0,t
101071049,0,105955536,0,t
101071235,0,106236188,0,t
101072490,0,108879115,0,r
101072632,0,101127115,0,t
101072816,0,106145709,0,t
101076176,0,106089170,0,t
101077041,0,108215965,0,t
101078787,0,108215965,0,t
101079114,0,108215965,0,t
101079805,0,108458195,0,t
101081320,0,100524569,0,t
101081986,0,108458195,0,t
101086104,0,109067337,0,r
101087261,0,100489236,0,t
101089664,0,108879115,0,r
101090228,2,108837973,1,r
101090228,3,108837973,1,r
101092041,0,106306016,0,u
101098150,0,101096649,0,t
101098579,0,107089193,0,u
101104161,0,106138021,0,t
101105064,0,106690047,0,t
101109631,0,106306016,0,u
101110055,0,108458195,0,t
101113280,0,102961779,0,t
101120935,0,108879115,0,r
101128014,0,106547213,0,t
101128014,0,108458195,0,t
101128656,0,108458195,0,t
101128656,0,109067337,0,r
101129177,0,108458195,0,t
101129944,0,113330021,0,t
101130458,0,108458195,0,t
101133056,0,106977643,0,u
101133836,0,108458195,0,t
101135427,0,108215965,0,t
101136358,0,106160103,0,t
101137484,0,101351171,0,t
101138116,0,108879115,0,r
101138273,0,101096649,0,t
101142979,0,106157599,0,t
101143481,0,101127115,0,t
101144645,0,105955536,0,t
101149735,0,108458195,0,t
101150189,0,100761047,0,t
101152288,0,106306016,0,u
101156356,0,106157599,0,t
101160337,0,108215965,0,t
101161948,0,101127115,0,t
101164866,0,108458195,0,t
101167220,0,109045691,0,r
101168409,0,108458195,0,t
101169007,0,100480898,0,t
101169007,0,100481519,0,t
101169007,0,100483309,0,t
101169007,0,100500274,0,t
101175088,0,107089193,0,u
101175088,0,108879115,0,r
101176741,0,101174134,0,t
101176985,0,101174134,0,t
101177135,0,101174134,0,t
101177315,0,101174134,0,t
101180073,0,108879115,0,r
101180193,0,106157599,0,t
101180905,0,106165265,0,t
101180905,0,109067337,0,r
101181657,0,101127115,0,t
101182690,0,108458195,0,t
101182888,0,108458195,0,t
101183047,0,108458195,0,t
101183208,0,108458195,0,t
101183348,0,108458195,0,t
101183556,0,108458195,0,t
101183702,0,108458195,0,t
101183965,0,108458195,0,t
101184392,0,108458195,0,t
101185144,0,108458195,0,t
101185521,0,108458195,0,t
101185656,0,108458195,0,t
101185863,0,108458195,0,t
101185987,0,108458195,0,t
101186128,0,108458195,0,t
101186288,0,108458195,0,t
101186535,0,108458195,0,t
101186897,0,108458195,0,t
101187055,0,108458195,0,t
101187210,0,108458195,0,t
101187304,0,108458195,0,t
101187782,0,108458195,0,t
101188101,0,108458195,0,t
101188471,0,108458195,0,t
101188682,0,108458195,0,t
101188887,0,108458195,0,t
101189068,0,108458195,0,t
101189300,0,108458195,0,t
101189575,0,108458195,0,t
101189720,0,108458195,0,t
101189953,0,108458195,0,t
101190110,0,108458195,0,t
101190300,0,108458195,0,t
101190763,0,108458195,0,t
101191027,0,108458195,0,t
101191273,0,108458195,0,t
101191491,0,108458195,0,t
101191772,0,106551169,0,t
101192140,0,108076248,0,t
101192140,0,108458195,0,t
101192419,0,108458195,0,t
101192662,0,108458195,0,t
101192854,0,108458195,0,t
101193051,0,108458195,0,t
101193648,0,108458195,0,t
101193854,0,108458195,0,t
101194100,0,108472840,0,t
101194465,0,108458195,0,t
101194640,0,108458195,0,t
101194953,0,108458195,0,t
101195123,0,108458195,0,t
101195304,0,108458195,0,t
101195534,0,108458195,0,t
101195666,0,108458195,0,t
101195852,0,106551169,0,t
101196025,0,108458195,0,t
101196162,0,108458195,0,t
101196376,0,108458195,0,t
101196511,0,108458195,0,t
101196615,0,108458195,0,t
101196715,0,108458195,0,t
101196821,0,108458195,0,t
101197105,0,108458195,0,t
101197201,0,108458195,0,t
101197394,0,108458195,0,t
101197677,0,108458195,0,t
101197870,0,108458195,0,t
101198074,0,108458195,0,t
101198357,0,108458195,0,t
101198806,0,108215965,0,t
101198806,0,108472282,0,t
101199249,0,108458195,0,t
101199249,0,113498226,0,t
101199748,0,108458195,0,t
101200148,0,108458195,0,t
101200418,0,108458195,0,t
101200558,0,108458195,0,t
101200797,0,108458195,0,t
101201078,0,108458195,0,t
101201240,0,108458195,0,t
101201525,0,108458195,0,t
101201742,0,108458195,0,t
101201855,0,108458195,0,t
101202187,0,108458195,0,t
101202490,0,108458195,0,t
101202756,0,108458195,0,t
101202992,0,108458195,0,t
101203347,0,108458195,0,t
101203761,0,108458195,0,t
101203919,0,108458195,0,t
101214715,0,106009822,0,t
101216192,0,105955536,0,t
101219005,0,108215965,0,t
101219796,0,108215965,0,t
101223743,0,106145709,0,t
101225155,0,100761047,0,t
101225746,0,108458195,0,t
101226366,0,106306016,0,u
101231839,0,106306016,0,u
101232038,0,106306016,0,u
101239056,0,108458195,0,t
101243544,0,108458195,0,t
101243781,0,108458195,0,t
101244901,0,108879115,0,r
101245636,0,106244979,0,t
101248497,0,100509963,0,t
101251862,0,108458195,0,t
101252203,0,108458195,0,t
101254711,0,108458195,0,t
101257060,0,106380251,0,t
101259202,0,107120141,0,u
101260381,0,108458195,0,t
101260931,0,108458195,0,t
101261399,0,109067337,0,r
101261714,0,108458195,0,t
101262060,0,100489236,0,t
101262274,0,100489236,0,t
101269438,0,102689427,0,t
101270950,0,108798733,0,r
101271654,0,108949695,0,r
101271853,0,109168848,0,r
101272126,0,109099186,0,r
101272350,0,108776005,0,r
101272646,0,108910324,0,r
101272836,0,109002670,0,r
101273121,0,108879115,0,r
101273353,0,108934346,0,r
101273600,0,108961454,0,r
101273921,0,108949695,0,r
101274162,0,109244807,0,r
101274408,0,108784821,0,r
101274627,0,109030093,0,r
101274860,0,108904239,0,r
101275075,0,108868745,0,r
101275280,0,108878165,0,r
101275574,0,108910324,0,r
101275723,0,108758708,0,r
101275984,0,109171719,0,r
101276228,0,109118343,0,r
101276493,0,108819530,0,r
101276664,0,108819530,0,r
101276867,0,109223752,0,r
101277024,0,108798733,0,r
101277226,0,108949695,0,r
101277402,0,109171719,0,r
101277635,0,108758708,0,r
101277882,0,109162870,0,r
101278190,0,109075641,0,r
101278427,0,108740677,0,r
101278427,0,108974384,0,r
101278687,0,109279569,0,r
101278929,0,109160577,0,r
101279127,0,108949695,0,r
101279368,0,108937276,0,r
101279558,0,108807822,0,r
101279781,0,109061886,0,r
101280033,0,109185985,0,r
101280248,0,108878165,0,r
101280431,0,108949695,0,r
101280725,0,108917311,0,r
101281002,0,108858467,0,r
101281185,0,108891234,0,r
101281366,0,108868745,0,r
101281613,0,109140848,0,r
101281835,0,109171719,0,r
101282108,0,109157081,0,r
101282359,0,108719756,0,r
101282548,0,108862727,0,r
101282801,0,109324155,0,r
101283007,0,108891234,0,r
101283285,0,108789429,0,r
101283483,0,108975399,0,r
101283647,0,108920762,0,r
101283920,0,108719756,0,r
101284131,0,108719756,0,r
101284306,0,108949695,0,r
101284515,0,109405883,0,r
101284782,0,108784821,0,r
101284959,0,108779077,0,r
101285204,0,109098347,0,r
101285459,0,108858706,0,r
101285678,0,108819530,0,r
101285882,0,108910324,0,r
101286058,0,108798733,0,r
101286246,0,108798733,0,r
101286428,0,109117607,0,r
101286617,0,109002670,0,r
101286937,0,109130786,0,r
101287421,0,108920762,0,r
101287594,0,108935557,0,r
101287798,0,108784821,0,r
101288277,0,108819530,0,r
101288493,0,108891234,0,r
101288674,0,109003614,0,r
101288886,0,108798733,0,r
101289062,0,108798733,0,r
101289238,0,108819530,0,r
101289431,0,108891234,0,r
101289672,0,108819530,0,r
101289924,0,108949695,0,r
101290275,0,109103514,0,r
101290550,0,108784821,0,r
101290765,0,109134928,0,r
101291042,0,108891234,0,r
101291288,0,108798733,0,r
101291554,0,108944173,0,r
101291937,0,109051612,0,r
101292124,0,108809019,0,r
101292323,0,108949695,0,r
101292490,0,108920762,0,r
101292655,0,108828851,0,r
101292928,0,109171719,0,r
101293204,0,108798733,0,r
101293333,0,108981403,0,r
101293490,0,109405883,0,r
101293803,0,108920762,0,r
101294010,0,108807095,0,r
101294167,0,108731965,0,r
101294332,0,108949695,0,r
101294510,0,108740677,0,r
101294693,0,108758708,0,r
101294836,0,108935145,0,r
101295046,0,108819530,0,r
101295228,0,108949695,0,r
101295421,0,108784821,0,r
101295660,0,108949695,0,r
101295931,0,108857062,0,r
101296143,0,108819530,0,r
101296325,0,108767984,0,r
101296620,0,109140011,0,r
101296823,0,109054023,0,r
101296993,0,109162870,0,r
101297282,0,108949695,0,r
101297644,0,108819530,0,r
101297864,0,108949695,0,r
101298019,0,108949695,0,r
101298175,0,109296353,0,r
101298409,0,109171719,0,r
101298618,0,108828851,0,r
101298787,0,108828851,0,r
101298996,0,109004957,0,r
101299188,0,108858908,0,r
101299437,0,108949695,0,r
101299586,0,108784821,0,r
101299782,0,108891234,0,r
101299975,0,108798733,0,r
101300197,0,109232170,0,r
101300469,0,108819530,0,r
101300653,0,109350267,0,r
101300862,0,108949695,0,r
101301064,0,108949695,0,r
101301288,0,109126551,0,r
101301528,0,108864547,0,r
101301715,0,108857548,0,r
101301967,0,108868745,0,r
101302226,0,109171719,0,r
101302485,0,108974855,0,r
101302733,0,109171719,0,r
101302999,0,108868745,0,r
101303273,0,108868745,0,r
101303571,0,108868745,0,r
101303914,0,109059869,0,r
101304121,0,109067337,0,r
101304940,0,108809019,0,r
101305174,0,108809019,0,r
101305426,0,108798733,0,r
101305743,0,109212308,0,r
101306073,0,108740839,0,r
101306230,0,109037830,0,r
101306612,0,108891234,0,r
101307498,0,108949695,0,r
101308042,0,108974384,0,r
101308287,0,108758708,0,r
101310097,0,108891234,0,r
101310245,0,109025654,0,r
101310499,0,109025654,0,r
101311328,0,109045691,0,r
101311886,0,107995848,0,t
101312298,0,109185985,0,r
101313536,0,108891234,0,r
101316636,0,106085077,0,t
101322423,0,106085077,0,t
101322584,0,106085077,0,t
101322805,0,106085077,0,t
101322970,0,106085077,0,t
101323183,0,106085077,0,t
101328932,0,100015568,0,t
101328932,0,100017402,0,t
101329392,0,106047178,0,t
101329963,0,106085077,0,t
101331343,0,106075190,0,t
101332576,0,101331343,0,t
101351171,0,106087198,0,t
101374679,0,106085077,0,t
101374840,0,106085077,0,t
101377845,0,100015568,0,t
101387328,0,100017402,0,t
101462749,0,106052606,0,t
101466160,0,106080976,0,t
101471554,0,106092831,0,t
101474944,0,101864419,0,t
101475279,0,101864419,0,t
101475580,0,101864419,0,t
101476034,0,101864419,0,t
101504903,0,106083044,0,t
101506617,0,107089193,0,u
101750741,0,106092831,0,t
101906670,0,106092831,0,t
102098541,0,108914683,0,r
102105257,0,108878165,0,r
102105257,0,109067337,0,r
102111908,0,106864792,0,u
102158330,0,106080976,0,t
102327239,0,107089193,0,u
102380951,0,107087487,0,u
102381407,0,106376048,0,t
102584588,0,109100742,0,r
102669723,0,107000717,0,t
102670723,3,106864792,1,u
102673854,0,106138021,0,t
102675276,0,100315295,0,t
102675932,0,106138021,0,t
102676334,2,106858649,1,u
102677336,2,106864792,1,u
102677336,3,106864792,1,u
102677336,4,106864792,1,u
102677336,5,106864792,1,u
102677336,6,106864792,1,u
102677336,7,106864792,1,u
102681382,2,106864792,1,u
102687648,0,106089170,0,t
102688444,0,108215965,0,t
102697138,0,107236890,0,t
102698180,2,106864792,1,u
102698180,3,106864792,1,u
102699243,2,106864792,1,u
102700895,2,106864792,1,u
102702202,2,106858649,1,u
102702923,0,102961779,0,t
102704252,0,100935235,0,t
102704252,0,103410635,0,t
102705163,2,106864792,1,u
102705434,3,106864792,1,u
102708060,0,107019235,0,t
102708510,2,106858649,1,u
102708510,2,106864792,1,u
102708510,3,106858649,1,u
102708510,3,106864792,1,u
102708510,4,106858649,1,u
102708510,4,106864792,1,u
102709232,2,106858649,1,u
102709232,2,106864792,1,u
102714749,3,106864792,1,u
102716785,0,103520482,0,t
102716929,0,103520482,0,t
102731365,4,106306016,1,u
102732289,0,107995347,0,t
102733566,0,106306016,0,u
102734634,2,106864792,1,u
102736529,0,106132970,0,t
102737428,0,106132970,0,t
102737730,0,106132970,0,t
102740472,0,106243034,0,t
102741036,0,108215965,0,t
102742128,0,106153532,0,t
102742894,0,108215965,0,t
102743305,0,108215965,0,t
102746212,0,108215965,0,t
102746552,0,100935235,0,t
102747328,0,108879115,0,r
102750920,2,106864792,1,u
102751623,3,106858649,1,u
102751623,3,106864792,1,u
102751623,4,106858649,1,u
102751623,4,106864792,1,u
102751623,5,106858649,1,u
102751623,5,106864792,1,u
102752484,0,108215965,0,t
102755044,0,105786746,0,t
102757426,2,106864792,1,u
102758534,0,108215965,0,t
102758828,0,106132970,0,t
102760066,0,107034009,0,t
102761275,0,106306016,0,u
102761275,0,107995848,0,t
102765730,0,104201332,0,t
102765914,0,104201332,0,t
102768252,2,106864792,1,u
102768873,2,106864792,1,u
102769049,0,108215965,0,t
102770961,0,108879115,0,r
102771231,0,100482004,0,t
102772080,0,106138021,0,t
102773835,0,102961779,0,t
102774171,0,106306016,0,u
102774552,0,100472688,0,t
102774845,0,106138021,0,t
102775440,0,100481519,0,t
102775559,0,100481519,0,t
102775705,0,100481519,0,t
102783727,0,108891234,0,r
102785801,0,100472688,0,t
102789081,0,106864792,0,u
102792793,0,108458195,0,t
102793035,0,108879115,0,r
102797802,0,108215965,0,t
